ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,tg:mpmre:395,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:395,https://data.museumplantinmoretus.be/ark:/11975/f612bbff-08fa-5c0e-91d1-83c8e9485fd8,Registers,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,tg:mpmre:395,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat 1 los stuk</p>
","<p>Bevat 1 los stuk</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,tg:mpmre:395,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:396,Verwijzing naar MPM objectbeschrijvingen,8470027c-e01e-5066-8f87-6407476d3ef2,"[{""resourceId"": ""8470027c-e01e-5066-8f87-6407476d3ef2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b825d560-b73c-4a39-851e-4f7f99bc2dd1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,tg:mpmre:395,e73_AssociatedRecords,2,,,,,,mpmre,,vorig register,tg:mpmre:394,Verwijzing naar MPM objectbeschrijvingen,66d2517f-12a1-5983-bd6d-e23e34cacef0,"[{""resourceId"": ""66d2517f-12a1-5983-bd6d-e23e34cacef0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ce9d47fe-2bf1-4e00-84d6-256b058a26eb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""61347230-f524-44f6-98a3-5569f206c864"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b70afa1a-5ce0-48c4-a70c-70e75d6f002f"", ""inverseOntologyProperty"": """"}]"
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,tg:mpmre:395,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660,1775,No Copyright - Public Domain Mark 1.0,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,tg:mpmre:395,e73_CreationActors,,,au::106905,,,,mpmre,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,tg:mpmre:395,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16600102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,tg:mpmre:395,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16601231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,tg:mpmre:395,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,tg:mpmre:395,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000390,referentienummer,False,,,,,,,,,,,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:395,brocade id,False,,,,,,,,,,,,,,,,,
f612bbff-08fa-5c0e-91d1-83c8e9485fd8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:395/N,brocade url,False,,,,,,,,,,,,,,,,,
