ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:283_#1,https://data.museumplantinmoretus.be/ark:/11975/7a908658-6625-53b6-91a7-5151a0095e76,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_Archives,1,,,,,,isad:mpm:418,"dlod={""name"":""Kwitanties voor de belasting op het bezit van paarden"",""ark"":""ark:/11975/x0/9491c903-0004-5b47-a7db-939418cd4f31"",""uri"":""/repositories/10/archival_objects/44727"",""id"":""isad:mpm:418"",""nameWithContext"":[""Archief van de familie ~[Moretus](au::106910)~"",""Archieven van de aanverwante families"",""Archief van de familie ~[Schilders](au::106904)~"",""Familie- en bedrijfsarchief van ~[Henri François Schilders](au::106903)~ en ~[Sibilla Bosschaert](au::108734)~"",""Familiearchief van ~[Henri François Schilders](au::106903)~ en ~[Sibilla Bosschaert](au::108734)~"",""Juridische documenten en rechtsaangelegenheden"",""Adeldom"",""Afgewezen verzoek aangaande de opname in adelstand van ~[Henri François Schilders](au::106903)~""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Kwitanties voor de belasting op het bezit van paarden"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9491c903-0004-5b47-a7db-939418cd4f31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,90,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_HallmarkTypes,1,kenmerken.mpmwaarmerk,akwaht,,,,,,,,,,,,,,,,signatures (names),,,,,,,,,,,,,,,,,,,,,,,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:283_#1,SCH HF FA 51,isad:mpm:418,10 Q 4 D,7a908658-6625-53b6-91a7-5151a0095e76,2,,,,,,,,,,,,,,,,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,receipts (financial records),,,,,,,,,
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680,open
