ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:271,https://data.museumplantinmoretus.be/ark:/11975/0a8ad24d-06ef-5fc5-a44c-183b308a695c,Akten,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bedrag: 1867 gulden 12 stuivers wisselgeld</p>
","<p>Bedrag: 1867 gulden 12 stuivers wisselgeld</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fd7203f5-36eb-4f9b-85c2-0f471a77a35f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9aa92eac-abfd-4375-86f3-4b2475bdf686"", ""inverseOntologyProperty"": """"}]"
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727,1842,No Copyright - Public Domain Mark 1.0,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_CreationActors,,,au::106905,,,,mpmak,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_CreationActors,,,au::108463,,,,mpmak,,,,,,,mpm,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,va,,au::108463:1,au::108463g:1,,,,,Tekstdrager,recipients (people),,"dlod={""suggest"":[""/agents/people/11605541"",""au::108463"",""au::108463:1"",""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""Joannes Jacobus Moretus""],""name"":""Joannes Jacobus Moretus"",""ark"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""uri"":""/agents/people/11605541"",""id"":""au::108463:1"",""isCapacity"":false}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17270904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000259,referentienummer,False,,,,,,,,,,,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:271,brocade id,False,,,,,,,,,,,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:271/N,brocade url,False,,,,,,,,,,,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""048a9a60-9621-5e49-9122-830b7fb334af"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df09a060-0131-4f54-920b-4ff7b6df9b54"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisselbrief van de heer Schut voor Joannes Jacobus Moretus,titles proper,Dutch (language),,,,
