ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:255_#1,https://data.museumplantinmoretus.be/ark:/11975/bdfb05c4-7c78-527f-a6a2-f3c3432640a3,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_Archives,1,,,,,,isad:mpm:355,"dlod={""name"":""Beheer van onroerende goederen"",""ark"":""ark:/11975/x0/546f5080-19b6-556e-96e4-4549052be594"",""uri"":""/repositories/10/archival_objects/37986"",""id"":""isad:mpm:355"",""nameWithContext"":[""Archief van de familie ~[Moretus](au::106910)~"",""Archief van ~[Christoffel Plantijn](au::14861)~ en de familie ~[Moretus](au::106910)~"",""Persoonsarchieven"",""~[Jan II Moretus](au::106907)~ en ~[Maria de Sweert](au::17942)~"",""~[Maria de Sweert](au::17942)~""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Beheer van onroerende goederen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/546f5080-19b6-556e-96e4-4549052be594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,330,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,2,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_HallmarkTypes,1,kenmerken.mpmwaarmerk,akwaht,,,,,,,,,,,,,,,,signatures (names),,,,,,,,,,,,,,,,,,,,,,,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:255_#1,Arch. 1460,isad:mpm:355,10 R 3 B,bdfb05c4-7c78-527f-a6a2-f3c3432640a3,5,,,,,,,,,,,,,,,,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,notarial documents,,,,,,,,,
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652,open
