ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
e52032f2-dc99-5800-86d0-3e774f6f5f24,tg:mpmre:209_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:209_#1,https://data.museumplantinmoretus.be/ark:/11975/e52032f2-dc99-5800-86d0-3e774f6f5f24,,
e52032f2-dc99-5800-86d0-3e774f6f5f24,tg:mpmre:209_#1,e22_Archives,1,,,,,,isad:mpm:203,"dlod={""name"":""Carnets de Francfort"",""ark"":""ark:/11975/x0/f26f4083-fa22-5e54-bd78-34a72319f4ba"",""uri"":""/repositories/10/archival_objects/21722"",""id"":""isad:mpm:203"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Carnets de Francfort"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/f26f4083-fa22-5e54-bd78-34a72319f4ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e52032f2-dc99-5800-86d0-3e774f6f5f24,tg:mpmre:209_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,180,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e52032f2-dc99-5800-86d0-3e774f6f5f24,tg:mpmre:209_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,115,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e52032f2-dc99-5800-86d0-3e774f6f5f24,tg:mpmre:209_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,7,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
e52032f2-dc99-5800-86d0-3e774f6f5f24,tg:mpmre:209_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,8,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
e52032f2-dc99-5800-86d0-3e774f6f5f24,tg:mpmre:209_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:209_#1,Arch. 887,isad:mpm:203,10 R 8 D,e52032f2-dc99-5800-86d0-3e774f6f5f24,,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands,,,,,,,,,,,,,,
e52032f2-dc99-5800-86d0-3e774f6f5f24,tg:mpmre:209_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
e52032f2-dc99-5800-86d0-3e774f6f5f24,tg:mpmre:209_#1,e22_ObjectTypes,1,deafault_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,
e52032f2-dc99-5800-86d0-3e774f6f5f24,tg:mpmre:209_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,open
