ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
a9dda501-6004-5b67-9f2a-2bd2329533da,tg:mpmre:724,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:724,https://data.museumplantinmoretus.be/ark:/11975/a9dda501-6004-5b67-9f2a-2bd2329533da,Registers,,,,,,,
a9dda501-6004-5b67-9f2a-2bd2329533da,tg:mpmre:724,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Samen ingebonden in een moderne convoluutband met de inventarissen van 1642 en 1667</p>
","<p>Samen ingebonden in een moderne convoluutband met de inventarissen van 1642 en 1667</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9dda501-6004-5b67-9f2a-2bd2329533da,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""038d52a2-0065-4653-adb4-11558218abea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1c91b287-d657-4ed5-b6b8-57a00f15c9d2"", ""inverseOntologyProperty"": """"}]"
a9dda501-6004-5b67-9f2a-2bd2329533da,tg:mpmre:724,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670,1785,No Copyright - Public Domain Mark 1.0,
a9dda501-6004-5b67-9f2a-2bd2329533da,tg:mpmre:724,e73_CreationActors,,,au::108564,,,,mpmre,,,,,,,mpm,ef8de797-30b0-597d-b7a3-d4745423e3be,av,,au::108564:1,au::108564g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/people/11616348"",""au::108564"",""au::108564:1"",""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""Balthasar III Moretus""],""name"":""Balthasar III Moretus"",""ark"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""uri"":""/agents/people/11616348"",""id"":""au::108564:1"",""isCapacity"":false}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9dda501-6004-5b67-9f2a-2bd2329533da,tg:mpmre:724,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16701231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9dda501-6004-5b67-9f2a-2bd2329533da,tg:mpmre:724,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670-12-31,datum na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9dda501-6004-5b67-9f2a-2bd2329533da,tg:mpmre:724,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,
a9dda501-6004-5b67-9f2a-2bd2329533da,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000708,referentienummer,False,,,,,,,,,,,,,,,,,
a9dda501-6004-5b67-9f2a-2bd2329533da,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:724,brocade id,False,,,,,,,,,,,,,,,,,
