ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:657_#1,https://data.museumplantinmoretus.be/ark:/11975/cee91c99-1815-5a65-ad38-441c8e4467d8,,
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_Archives,1,,,,,,isad:mpm:559,"dlod={""name"":""Grootboek van renten en onroerende goederen"",""ark"":""ark:/11975/x0/fde14668-f95f-5d43-89ed-eaee697c7b17"",""uri"":""/repositories/10/archival_objects/59814"",""id"":""isad:mpm:559"",""nameWithContext"":[""Archief van de familie ~[Moretus](au::106910)~"",""Archieven van de aanverwante families"",""Archief van de familie ~[Schilders](au::106904)~"",""Familie- en bedrijfsarchief van ~[Henri François Schilders](au::106903)~ en ~[Sibilla Bosschaert](au::108734)~"",""Familiearchief van ~[Henri François Schilders](au::106903)~ en ~[Sibilla Bosschaert](au::108734)~"",""Juridische documenten en rechtsaangelegenheden""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Grootboek van renten en onroerende goederen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/fde14668-f95f-5d43-89ed-eaee697c7b17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,320,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,38,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,91,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:657_#1,Arch. 669,isad:mpm:559,10 Q 8 A,cee91c99-1815-5a65-ad38-441c8e4467d8,,,,,,,,,,,,,,,,,,
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ledgers (account books),,,,,,,,,
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662,open
