ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:654,https://data.museumplantinmoretus.be/ark:/11975/57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,Registers,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat 1 losse index en 20 losse stukken</p>
","<p>Bevat 1 losse index en 20 losse stukken</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_AssociatedRecords,1,,,,,,mpmre,K,volgend register,tg:mpmre:489,Verwijzing naar MPM objectbeschrijvingen,91d29502-1377-5fee-bbd8-4afb11c51fd1,"[{""resourceId"": ""91d29502-1377-5fee-bbd8-4afb11c51fd1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30e33a99-58a3-48c0-bf31-0fe7a2c785da"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_AssociatedRecords,2,,,,,,mpmre,H,vorig register,tg:mpmre:653,Verwijzing naar MPM objectbeschrijvingen,26126f05-5dd7-5b3e-a75b-4d2001ac944e,"[{""resourceId"": ""26126f05-5dd7-5b3e-a75b-4d2001ac944e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""02ecf2f2-6e9f-4999-b795-53fc2141b166"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""eb619b63-3464-4273-a956-d59e7e55fe50"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc36cb73-66a1-45c3-8c28-f9a9e4863500"", ""inverseOntologyProperty"": """"}]"
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629,1744,No Copyright - Public Domain Mark 1.0,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_CreationActors,,,au::106905,,,,mpmre,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16290317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16551231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_Languages,2,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000642,referentienummer,False,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:654,brocade id,False,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:654/N,brocade url,False,,,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6f564e10-1f63-54ac-809e-2316f0ef127a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c472cb3-3d82-4823-8904-c72b7fe035f9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grootboek boekhandelaren buiten Antwerpen 1629-1655,titles proper,Dutch (language),,,,
