ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
b83e78fd-dc8d-5890-9312-525ae51361d0,tg:mpmre:515_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:515_#1,https://data.museumplantinmoretus.be/ark:/11975/b83e78fd-dc8d-5890-9312-525ae51361d0,,
b83e78fd-dc8d-5890-9312-525ae51361d0,tg:mpmre:515_#1,e22_Archives,1,,,,,,isad:mpm:259,"dlod={""name"":""Catalogi en prijslijsten"",""ark"":""ark:/11975/x0/15020075-7cac-5c34-8d1a-52c627518b4e"",""uri"":""/repositories/10/archival_objects/27714"",""id"":""isad:mpm:259"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Drukkerij""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Catalogi en prijslijsten"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/15020075-7cac-5c34-8d1a-52c627518b4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b83e78fd-dc8d-5890-9312-525ae51361d0,tg:mpmre:515_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b83e78fd-dc8d-5890-9312-525ae51361d0,tg:mpmre:515_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,150,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b83e78fd-dc8d-5890-9312-525ae51361d0,tg:mpmre:515_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,2,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
b83e78fd-dc8d-5890-9312-525ae51361d0,tg:mpmre:515_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
b83e78fd-dc8d-5890-9312-525ae51361d0,tg:mpmre:515_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:515_#1,Arch. 1459,isad:mpm:259,10 R 3 B,b83e78fd-dc8d-5890-9312-525ae51361d0,9,,,,,,,,,,,,,,,,,
b83e78fd-dc8d-5890-9312-525ae51361d0,tg:mpmre:515_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
b83e78fd-dc8d-5890-9312-525ae51361d0,tg:mpmre:515_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inventories,,,,,,,,,
b83e78fd-dc8d-5890-9312-525ae51361d0,tg:mpmre:515_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764,open
