ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:21,https://data.museumplantinmoretus.be/ark:/11975/bb17c032-6f60-5f0b-912e-e40b04b34c92,Akten,,,,,,,
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Gedrukte tekst ondertekend door de gezellen</p>
","<p>Gedrukte tekst ondertekend door de gezellen</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Niet-ondertekende afschriften:<!-- raw HTML omitted -->- R 63.8 IV (2) <!-- raw HTML omitted -->- R 63.8 I (78) <!-- raw HTML omitted -->- R 63.10 [4] (ex.1) <!-- raw HTML omitted -->- R 63.10 [4] (ex.2) <!-- raw HTML omitted -->- 2 172</p>
","<p>Niet-ondertekende afschriften:<!-- raw HTML omitted -->- R 63.8 IV (2) <!-- raw HTML omitted -->- R 63.8 I (78) <!-- raw HTML omitted -->- R 63.10 [4] (ex.1) <!-- raw HTML omitted -->- R 63.10 [4] (ex.2) <!-- raw HTML omitted -->- 2 172</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb17c032-6f60-5f0b-912e-e40b04b34c92,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""059ec025-f8c2-4116-96cb-e8fc96afa9d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6fe65927-e152-46ab-8344-55b291851d36"", ""inverseOntologyProperty"": """"}]"
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,1678,No Copyright - Public Domain Mark 1.0,
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,e73_CreationActors,,,au::106905,,,,mpmak,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15630000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transcripts,Ordonnantie A,Nederlands,remarks,c:lvd:109739,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,,,,,
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,
