ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,tg:mpmre:371,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:371,https://data.museumplantinmoretus.be/ark:/11975/5a96bf64-93a4-562b-ba95-6d85ba7e0fed,Registers,,,,,,,
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,tg:mpmre:371,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:372,Verwijzing naar MPM objectbeschrijvingen,5546d0eb-b499-5f3b-8fbe-a0f6a7b33dcb,"[{""resourceId"": ""5546d0eb-b499-5f3b-8fbe-a0f6a7b33dcb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7bd0064-2251-4d54-8981-b7eb4058e976"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,tg:mpmre:371,e73_AssociatedRecords,2,,,,,,mpmre,,vorig register,tg:mpmre:370,Verwijzing naar MPM objectbeschrijvingen,6c96059d-ad56-5a86-a40d-fc32c384a070,"[{""resourceId"": ""6c96059d-ad56-5a86-a40d-fc32c384a070"", ""ontologyProperty"": """", ""resourceXresourceId"": ""73071477-48f4-4234-b506-e862be1973d2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""01efe831-d029-4929-a6bf-2e1632f65f3b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0c2752fe-cd30-4a6e-88e7-ae7335b6d1ce"", ""inverseOntologyProperty"": """"}]"
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,tg:mpmre:371,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636,1751,No Copyright - Public Domain Mark 1.0,
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,tg:mpmre:371,e73_CreationActors,,,au::106905,,,,mpmre,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,tg:mpmre:371,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16360101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,tg:mpmre:371,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16361230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,tg:mpmre:371,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a96bf64-93a4-562b-ba95-6d85ba7e0fed,tg:mpmre:371,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,
