ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:76,https://data.museumplantinmoretus.be/ark:/11975/7868fa85-f20b-5104-8780-af682c5f4901,Akten,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1b345785-d497-4c9b-93ee-0e1733581973"", ""ontologyProperty"": """", ""resourceXresourceId"": ""15e3a169-8a3a-423b-a81d-a3d8eb8e92bf"", ""inverseOntologyProperty"": """"}]"
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767,1882,No Copyright - Public Domain Mark 1.0,
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,e73_CreationActors,,,au::108860,,,,mpmak,,,,,,,mpm,719ef9fe-c76d-5d92-bee3-67a0dcc7d90e,av,,au::108860:1,au::108860g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11648020"",""au::108860"",""au::108860:1"",""ark:/83110/x0/719ef9fe-c76d-5d92-bee3-67a0dcc7d90e"",""Katoendrukkerij van Dambrugge""],""name"":""Katoendrukkerij van Dambrugge"",""ark"":""ark:/83110/x0/719ef9fe-c76d-5d92-bee3-67a0dcc7d90e"",""uri"":""/agents/corporate_entities/11648020"",""id"":""au::108860:1"",""isCapacity"":false}",ark:/83110/x0/719ef9fe-c76d-5d92-bee3-67a0dcc7d90e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17670000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rekest van de vennoten van de katoendrukkerij van Dambrugge aan Karel Alexander van Lotharingen, gouverneur-generaal van de Oostenrijkse Nederlanden, inzake de vrijwaring van het octrooi van de katoendrukkerij tegen concurrentie uit het graafschap Vlaanderen",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,,,,c:lvd:681793,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000066,referentienummer,False,,,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verwerving: veiling nummer 52 van veilinghuis The Romantic Agony op 22 november 2013 (lot 364/2),commentaar gebruiker,False,,,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:76,brocade id,False,,,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:76/N,brocade url,False,,,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d8140773-30d1-53c7-98c4-6f7bdf882331"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fa35f369-8d48-431a-bd9c-38cd3a8811b8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rekest van de katoendrukkerij van Dambrugge aan Karel Alexander van Lotharingen,titles proper,Dutch (language),,,,
