ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:12_#1,https://data.museumplantinmoretus.be/ark:/11975/97a3b4ab-88c8-5587-86f4-d29b9ba0961b,,
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_Archives,1,,,,,,isad:mpm:205,"dlod={""name"":""Drukkersprivileges"",""ark"":""ark:/11975/x0/f5146c7c-8bcf-5e0b-bbe0-ac565915536d"",""uri"":""/repositories/10/archival_objects/21936"",""id"":""isad:mpm:205"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Akten en juridische stukken""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Drukkersprivileges"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/f5146c7c-8bcf-5e0b-bbe0-ac565915536d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,parchment (animal material),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:12_#1,Arch. 1179,isad:mpm:205,10 R 7 B,97a3b4ab-88c8-5587-86f4-d29b9ba0961b,275,,,,,,,,,,,,,,,,,
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charters,,,,,,,,,
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592,open
