ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:475,https://data.museumplantinmoretus.be/ark:/11975/f40a08cb-635a-50f2-a335-c924df78a915,Registers,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 2 losse stukken</p>
","<p>Bevat 2 losse stukken</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:476,Verwijzing naar MPM objectbeschrijvingen,ddf61dee-714c-5f2e-9295-26504c4d9dac,"[{""resourceId"": ""ddf61dee-714c-5f2e-9295-26504c4d9dac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4ca6cdd-90ae-4393-9438-e99b8d3a06e8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""db34b17c-c8cf-4fb7-bbb4-f9e379a290ea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b7a4af5a-24f9-424b-b11d-674abe8efec9"", ""inverseOntologyProperty"": """"}]"
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1940,No Copyright - Public Domain Mark 1.0,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_CreationActors,,,au::107537,,,,mpmre,,,,,,,mpm,eaf8fd64-b776-5396-93d4-4fcc4e470b26,av,,au::107537:1,au::107537g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11506459"",""au::107537"",""au::107537:1"",""ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26"",""Tessaro""],""name"":""Tessaro"",""ark"":""ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26"",""uri"":""/agents/corporate_entities/11506459"",""id"":""au::107537:1"",""isCapacity"":false}",ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18250901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18340831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_Languages,1,kenmerken.mpmlanguage,ita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italian (language),,,,,,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000470,referentienummer,False,,,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:475,brocade id,False,,,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:475/N,brocade url,False,,,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6089ed57-7a5b-5de3-b415-43e2b3c463ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2b286b58-a87b-4860-affc-04a3213522bb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kasboek 1825-1834,titles proper,Dutch (language),,,,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libro cassa Pietro Tessaro comminuato 1. 7bre 1825,incipits,Italian (language),,,,
