ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:162,https://data.museumplantinmoretus.be/ark:/11975/42753813-8445-5e18-83c0-4f94166455b9,Akten,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat aantekening: &quot;Receu ce faulx compte par mains d'Antoine Hierat le 26 febvrier 1644, et à luy montré l'abus.</p>
","<p>Bevat aantekening: &quot;Receu ce faulx compte par mains d'Antoine Hierat le 26 febvrier 1644, et à luy montré l'abus.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""acb72895-28a9-4949-a388-a54fcf975cba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d64fb8e3-21db-4b77-9a49-668dc8207318"", ""inverseOntologyProperty"": """"}]"
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644,1759,No Copyright - Public Domain Mark 1.0,
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,e73_CreationActors,,,au::106905,,,,mpmak,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,e73_CreationActors,,,au::106909,,,,mpmak,,,,,,,mpm,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,va,,au::106909:1,au::106909g:1,,,,,Tekstdrager,recipients (people),,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16440226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644-02-26,datum vóór,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000150,referentienummer,False,,,,,,,,,,,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:162,brocade id,False,,,,,,,,,,,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:162/N,brocade url,False,,,,,,,,,,,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""749209ca-bb8d-551a-9107-c53786fdcc08"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c325ef95-6442-4370-a84e-6a026d481813"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rekening-courant van Anton en Arnold Hierat voor Balthasar II Moretus,titles proper,Dutch (language),,,,
