ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:280_#1,https://data.museumplantinmoretus.be/ark:/11975/c253278c-ae25-5577-9703-d96e203e7b29,,
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_Archives,1,,,,,,isad:mpm:561,"dlod={""name"":""Beheer van familiale aangelegenheden"",""ark"":""ark:/11975/x0/0010e52e-8c78-5acc-91ad-4f287ff6122c"",""uri"":""/repositories/10/archival_objects/60028"",""id"":""isad:mpm:561"",""nameWithContext"":[""Archief van de familie ~[Moretus](au::106910)~"",""Archief van ~[Christoffel Plantijn](au::14861)~ en de familie ~[Moretus](au::106910)~"",""Persoonsarchieven"",""~[Louis Moretus](au::108619)~""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Beheer van familiale aangelegenheden"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/0010e52e-8c78-5acc-91ad-4f287ff6122c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,320,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_DocumentStatus,1,kenmerken.mpmorigak,tc,,,,,,,,,,,,transcriptions (documents),,,,,,,,,,,,,,,,,,,,,,,,,,,,
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,5,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,6,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:280_#1,Arch. 104,isad:mpm:561,10 Q 2 B,c253278c-ae25-5577-9703-d96e203e7b29,p. 221-232,,,,,,,,,,,,,,,,,
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,notarial documents,,,,,,,,,
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645,open
