ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,tg:mpmre:523,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:523,https://data.museumplantinmoretus.be/ark:/11975/dd5e9f9f-7ea1-53c8-be16-609fefe69be5,Registers,,,,,,,
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,tg:mpmre:523,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Met eigentijdse perkamenten band van een gerecupereerde muziekdruk</p>
","<p>Met eigentijdse perkamenten band van een gerecupereerde muziekdruk</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f3a2e268-ac04-4478-ad49-9fb5cd08694b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""430db09c-361f-4156-8bd7-72ddc813719d"", ""inverseOntologyProperty"": """"}]"
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,tg:mpmre:523,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572,1687,No Copyright - Public Domain Mark 1.0,
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,tg:mpmre:523,e73_CreationActors,,,au::106906,,,,mpmre,,,,,,,mpm,455c1363-f306-5b61-91c4-2c01d43428ab,av,,au::106906:1,au::106906g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""isCapacity"":false}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,tg:mpmre:523,e73_CreationActors,,,au::106905,,,,mpmre,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,tg:mpmre:523,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15721003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,tg:mpmre:523,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,tg:mpmre:523,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,tg:mpmre:523,e73_Descriptions,2.0,note.mpmcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Bevat ook aantekeningen van Jan I Moretus</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
