ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:193_#1,https://data.museumplantinmoretus.be/ark:/11975/db150edd-7a91-5e4d-88b0-f23c6d1ad660,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_Archives,1,,,,,,isad:mpm:302,"dlod={""name"":""Verkoop van boeken op de Buchmesse"",""ark"":""ark:/11975/x0/c658ffc0-d1ce-5629-b97d-29c24133c544"",""uri"":""/repositories/10/archival_objects/32315"",""id"":""isad:mpm:302"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Boekhandel met Spanje""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Verkoop van boeken op de Buchmesse"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/c658ffc0-d1ce-5629-b97d-29c24133c544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,310,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,90,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,2,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_HallmarkTypes,1,kenmerken.mpmwaarmerk,akwaht,,,,,,,,,,,,,,,,signatures (names),,,,,,,,,,,,,,,,,,,,,,,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:193_#1,Arch. 498,isad:mpm:302,10 Q 6 C,db150edd-7a91-5e4d-88b0-f23c6d1ad660,,Los stuk 2 tussen fol. 138 links-rechts,remarks,Nederlands,,,,,,,,,,,,,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_ObjectTypes,1,deafault_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,notarial documents,,,,,,,,,
db150edd-7a91-5e4d-88b0-f23c6d1ad660,tg:mpmak:193_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654,open
