ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:87,https://data.museumplantinmoretus.be/ark:/11975/ec26d06d-411a-514f-867d-712b9bdf9532,Akten,,,,,,,
ec26d06d-411a-514f-867d-712b9bdf9532,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f1a4844f-a4ea-4336-97a3-c6db29a85a4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""755373ed-3608-4c7c-b135-b0c72904c3cc"", ""inverseOntologyProperty"": """"}]"
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,1678,No Copyright - Public Domain Mark 1.0,
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,e73_CreationActors,,,au::112015,,,,mpmak,,,,,,,mpm,97959171-2951-5ad7-8d20-be0cc4a77ee2,av,,au::112015:1,au::112015g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11985605"",""au::112015"",""au::112015:1"",""ark:/83110/x0/97959171-2951-5ad7-8d20-be0cc4a77ee2"",""Associatie voor de exploitatie van de drukkerij van Christoffel Plantijn""],""name"":""Associatie voor de exploitatie van de drukkerij van Christoffel Plantijn"",""ark"":""ark:/83110/x0/97959171-2951-5ad7-8d20-be0cc4a77ee2"",""uri"":""/agents/corporate_entities/11985605"",""id"":""au::112015:1"",""isCapacity"":false}",ark:/83110/x0/97959171-2951-5ad7-8d20-be0cc4a77ee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,e73_CreationActors,,,au::14861,,,,mpmak,,,,,,,mpm,7113bf60-4d7f-5e59-8211-53151e404e61,od,,au::14861:1,au::14861g:1,,,,,Tekstdrager,signers,,"dlod={""suggest"":[""/agents/people/1590127"",""au::14861"",""au::14861:1"",""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""Christoffel Plantijn""],""name"":""Christoffel Plantijn"",""ark"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""uri"":""/agents/people/1590127"",""id"":""au::14861:1"",""isCapacity"":false}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,e73_CreationActors,,,au::109018,,,,mpmak,,,,,,,mpm,86bd311d-aa40-5cbb-b049-adb8a0fc1169,od,,au::109018:1,au::109018g:1,,,,,Tekstdrager,signers,,"dlod={""suggest"":[""/agents/people/11664926"",""au::109018"",""au::109018:1"",""ark:/83110/x0/86bd311d-aa40-5cbb-b049-adb8a0fc1169"",""Cornelis van Bomberghen""],""name"":""Cornelis van Bomberghen"",""ark"":""ark:/83110/x0/86bd311d-aa40-5cbb-b049-adb8a0fc1169"",""uri"":""/agents/people/11664926"",""id"":""au::109018:1"",""isCapacity"":false}",ark:/83110/x0/86bd311d-aa40-5cbb-b049-adb8a0fc1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,e73_CreationActors,,,au::109020,,,,mpmak,,,,,,,mpm,c805c086-5b4c-538f-a2b6-91db7ec364e5,od,,au::109020:1,au::109020g:1,,,,,Tekstdrager,signers,,"dlod={""suggest"":[""/agents/people/11665140"",""au::109020"",""au::109020:1"",""ark:/83110/x0/c805c086-5b4c-538f-a2b6-91db7ec364e5"",""Karel van Bomberghen""],""name"":""Karel van Bomberghen"",""ark"":""ark:/83110/x0/c805c086-5b4c-538f-a2b6-91db7ec364e5"",""uri"":""/agents/people/11665140"",""id"":""au::109020:1"",""isCapacity"":false}",ark:/83110/x0/c805c086-5b4c-538f-a2b6-91db7ec364e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,e73_CreationActors,,,au::1215,,,,mpmak,,,,,,,mpm,310420d6-da65-52d1-a349-e8efcc626cf5,od,,au::1215:1,au::1215g:1,,,,,Tekstdrager,signers,,"dlod={""suggest"":[""/agents/people/130005"",""au::1215"",""au::1215:1"",""ark:/83110/x0/310420d6-da65-52d1-a349-e8efcc626cf5"",""Johannes Goropius Becanus""],""name"":""Johannes Goropius Becanus"",""ark"":""ark:/83110/x0/310420d6-da65-52d1-a349-e8efcc626cf5"",""uri"":""/agents/people/130005"",""id"":""au::1215:1"",""isCapacity"":false}",ark:/83110/x0/310420d6-da65-52d1-a349-e8efcc626cf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,e73_CreationActors,,,au::109021,,,,mpmak,,,,,,,mpm,ebb655b9-61b0-5292-b216-8d04ae0f5098,od,,au::109021:1,au::109021g:1,,,,,Tekstdrager,signers,,"dlod={""suggest"":[""/agents/people/11665247"",""au::109021"",""au::109021:1"",""ark:/83110/x0/ebb655b9-61b0-5292-b216-8d04ae0f5098"",""Jacob de Schotti""],""name"":""Jacob de Schotti"",""ark"":""ark:/83110/x0/ebb655b9-61b0-5292-b216-8d04ae0f5098"",""uri"":""/agents/people/11665247"",""id"":""au::109021:1"",""isCapacity"":false}",ark:/83110/x0/ebb655b9-61b0-5292-b216-8d04ae0f5098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15631126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
