ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:8,https://data.museumplantinmoretus.be/ark:/11975/b01ec190-dd11-5b8f-b263-d077913b9fec,Registers,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_AssociatedRecords,1,,,,,,mpmre,EE,volgend register,tg:mpmre:486,Verwijzing naar MPM objectbeschrijvingen,e52c700e-a2f4-56ca-97b9-b3b95dafd444,"[{""resourceId"": ""e52c700e-a2f4-56ca-97b9-b3b95dafd444"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6208e2c5-b9a8-41e3-b1b3-14381cacfc50"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_AssociatedRecords,2,,,,,,mpmre,D,vorig register,tg:mpmre:485,Verwijzing naar MPM objectbeschrijvingen,41798c79-c2d1-5f51-9df0-b93b50fc011d,"[{""resourceId"": ""41798c79-c2d1-5f51-9df0-b93b50fc011d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""feb1d58a-b34d-4801-8c5c-d9995524b4c3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4b0d5d32-b670-4029-a45d-875ee9bb8b3a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03e2602b-6ff6-40d8-b280-197deca42b0c"", ""inverseOntologyProperty"": """"}]"
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590,1705,No Copyright - Public Domain Mark 1.0,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_CreationActors,,,au::106905,,,,mpmre,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15900101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16030123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000005,referentienummer,False,,,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:8,brocade id,False,,,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:8/N,brocade url,False,,,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2dca1c43-5563-5cf6-89dd-ec041fca1be7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f446e2b9-2016-4442-b9ed-0e08bde735b7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grootboek Antwerpse boekhandelaren 1590-1602,titles proper,Dutch (language),,,,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,e73_Titles,2,id.title/ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livre des libraires d'Anvers signé -/DD/- anno 1590 p[rima] januarii co[m]menca[n]t,incipits,French (language),,,,
