ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:436_#1,https://data.museumplantinmoretus.be/ark:/11975/e358bf75-8638-50be-8e61-88c47b324ecd,,
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,e22_Archives,1,,,,,,isad:mpm:206,"dlod={""name"":""Journalen van de boekhandel"",""ark"":""ark:/11975/x0/e7d5f16b-03dd-5406-916a-e5dfdc9ac5fc"",""uri"":""/repositories/10/archival_objects/22043"",""id"":""isad:mpm:206"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Journalen van de boekhandel"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/e7d5f16b-03dd-5406-916a-e5dfdc9ac5fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,420,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,190,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,153,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,185,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:436_#1,Arch. 378,isad:mpm:206,10 Q 5 B,e358bf75-8638-50be-8e61-88c47b324ecd,,,,,,,,,,,,,,,,,,
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>B-[C-D-E-F-G-H-I-K-L-M]</p>
",signatures (names),Nederlands,,,,,,,,,,,
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
e358bf75-8638-50be-8e61-88c47b324ecd,tg:mpmre:436_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747,open
