ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:301_#1,https://data.museumplantinmoretus.be/ark:/11975/c3e96134-9c62-599a-8615-d1f647a96e52,,
c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,e22_Archives,1,,,,,,isad:mpm:307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,385,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,255,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,108,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,134,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:301_#1,Arch. 1455,isad:mpm:307,10 R 3 B,c3e96134-9c62-599a-8615-d1f647a96e52,,,,,,,,,,,,,,,,,,
c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,e22_ObjectTypes,1,deafault_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,
c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753,open
