ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:417_#1,https://data.museumplantinmoretus.be/ark:/11975/64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_Archives,1,,,,,,isad:mpm:206,"dlod={""name"":""Journalen van de boekhandel"",""ark"":""ark:/11975/x0/e7d5f16b-03dd-5406-916a-e5dfdc9ac5fc"",""uri"":""/repositories/10/archival_objects/22043"",""id"":""isad:mpm:206"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Journalen van de boekhandel"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/e7d5f16b-03dd-5406-916a-e5dfdc9ac5fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,440,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,190,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,110,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,134,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:417_#1,Arch. 397,isad:mpm:206,10 Q 5 A,64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,,,,,,,,,,,,,,,,,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>BBBBB</p>
",signatures (names),Nederlands,,,,,,,,,,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
64b4f9a9-d8ba-5acd-ad60-d44d4b3b4b72,tg:mpmre:417_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681,open
