ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:83_#1,https://data.museumplantinmoretus.be/ark:/11975/b544166d-1d00-5042-8e73-76d1bb805fb0,,
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_Archives,1,,,,,,isad:mpm:259,"dlod={""name"":""Catalogi en prijslijsten"",""ark"":""ark:/11975/x0/15020075-7cac-5c34-8d1a-52c627518b4e"",""uri"":""/repositories/10/archival_objects/27714"",""id"":""isad:mpm:259"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Drukkerij""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Catalogi en prijslijsten"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/15020075-7cac-5c34-8d1a-52c627518b4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,250,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:83_#1,Arch. 391,isad:mpm:259,10 Q 5 A,b544166d-1d00-5042-8e73-76d1bb805fb0,los stuk achteraan,,,,,,,,,,,,,,,,,
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_ObjectTypes,1,deafault_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,notarial documents,,,,,,,,,
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676,open
