ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:329_#1,https://data.museumplantinmoretus.be/ark:/11975/ecf35748-5370-5832-a75e-de73a1a86e8a,,
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,e22_Archives,1,,,,,,isad:mpm:421,"dlod={""name"":""Andere stukken aangaande inkomsten en uitgaven"",""ark"":""ark:/11975/x0/9c324f38-ee54-5a9b-a79c-06aea4dab32a"",""uri"":""/repositories/10/archival_objects/45048"",""id"":""isad:mpm:421"",""nameWithContext"":[""Archief van de familie ~[Moretus](au::106910)~"",""Archieven van de aanverwante families"",""Archief van de familie ~[Schilders](au::106904)~"",""Familie- en bedrijfsarchief van ~[Henri François Schilders](au::106903)~ en ~[Sibilla Bosschaert](au::108734)~"",""Familiearchief van ~[Henri François Schilders](au::106903)~ en ~[Sibilla Bosschaert](au::108734)~"",""Juridische documenten en rechtsaangelegenheden""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Andere stukken aangaande inkomsten en uitgaven"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9c324f38-ee54-5a9b-a79c-06aea4dab32a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,90,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:329_#1,Arch. 669,isad:mpm:421,10 Q 8 A,ecf35748-5370-5832-a75e-de73a1a86e8a,los stuk tussen fol. 50-51,,,,,,,,,,,,,,,,,
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,receipts (financial records),,,,,,,,,
ecf35748-5370-5832-a75e-de73a1a86e8a,tg:mpmak:329_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688,open
