ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:398,https://data.museumplantinmoretus.be/ark:/11975/3c831398-9528-5b2a-80dd-24006663b9f1,Registers,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat 3 losse indexen en 1 brief</p>
","<p>Bevat 3 losse indexen en 1 brief</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:399,Verwijzing naar MPM objectbeschrijvingen,e33064b9-9e7c-5cd4-9977-97134f566857,"[{""resourceId"": ""e33064b9-9e7c-5cd4-9977-97134f566857"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e5930a86-b2e3-4a4b-a473-cf4084f09705"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_AssociatedRecords,2,,,,,,mpmre,,vorig register,tg:mpmre:397,Verwijzing naar MPM objectbeschrijvingen,89101aaa-3cee-56f0-9ca3-bb212412b37e,"[{""resourceId"": ""89101aaa-3cee-56f0-9ca3-bb212412b37e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e94d0a06-c4fe-4770-b2d7-4171b88bc6fe"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ba867244-851c-4b7b-9eb3-949ecf913427"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a0880bd4-94fe-4ff1-9552-32f0b684c500"", ""inverseOntologyProperty"": """"}]"
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663,1778,No Copyright - Public Domain Mark 1.0,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_CreationActors,,,au::106905,,,,mpmre,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16630101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16631230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000393,referentienummer,False,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:398,brocade id,False,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:398/N,brocade url,False,,,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""db152cf5-4c58-5fc7-80ef-c6ece03fdc35"", ""ontologyProperty"": """", ""resourceXresourceId"": ""46528a54-eecf-4001-930b-6b86b607eca7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journaal 1663,titles proper,Dutch (language),,,,
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_Titles,2,id.title/ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journal de l'an 1663 signé FFFF,incipits,French (language),,,,
