ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:366_#1,https://data.museumplantinmoretus.be/ark:/11975/2143003b-a6ab-5564-9303-c6bc73254e5b,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_Archives,1,,,,,,isad:mpm:786,"dlod={""name"":""Voogdij over de minderjarige kinderen"",""ark"":""ark:/11975/x0/317025d9-cc8c-5ef5-b5bb-3ce627509b2d"",""uri"":""/repositories/10/archival_objects/84103"",""id"":""isad:mpm:786"",""nameWithContext"":[""Archief van de familie ~[Moretus](au::106910)~"",""Archief van ~[Christoffel Plantijn](au::14861)~ en de familie ~[Moretus](au::106910)~"",""Persoonsarchieven"",""~[Franciscus Joannes Moretus](au::108458)~ en ~[Maria Theresia Borrekens](au::108615)~"",""~[Maria Theresia Borrekens](au::108615)~""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Voogdij over de minderjarige kinderen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/317025d9-cc8c-5ef5-b5bb-3ce627509b2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,parchment (animal material),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,336,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,240,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,2,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_HallmarkTypes,1,kenmerken.mpmwaarmerk,akwaze,,,,,,,,,,,,,,,,seals (marks),,,,,,,,,,,,,,,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_HallmarkTypes,2,kenmerken.mpmwaarmerk,akwaht,,,,,,,,,,,,,,,,signatures (names),,,,,,,,,,,,,,,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_HallmarkTypes,3,kenmerken.mpmwaarmerk,akwagm,,,,,,,,,,,,,,,,gedrukt merk,,,,,,,,,,,,,,,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:366_#1,M5,isad:mpm:786,15 R 6 C,2143003b-a6ab-5564-9303-c6bc73254e5b,8,,,,,,,,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charters,,,,,,,,,
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788,open
