ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:374_#1,https://data.museumplantinmoretus.be/ark:/11975/7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,,
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,e22_Archives,1,,,,,,isad:mpm:787,"dlod={""name"":""Facturen"",""ark"":""ark:/11975/x0/a017b735-f4ac-5e05-b447-2bba96b5ec3a"",""uri"":""/repositories/10/archival_objects/84210"",""id"":""isad:mpm:787"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar vorm""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Facturen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/a017b735-f4ac-5e05-b447-2bba96b5ec3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,435,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,323,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:374_#1,Arch. 363,isad:mpm:787,10 Q 5 A,7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,18,los stuk tussen opening 73,remarks,Nederlands,,,,,,,,,,,,,,
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,e22_ObjectTypes,1,deafault_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,notarial documents,,,,,,,,,
7dbc0109-9400-5aa6-a13f-f2ee88d17a9b,tg:mpmak:374_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666,open
