ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:480_#1,https://data.museumplantinmoretus.be/ark:/11975/5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_Archives,1,,,,,,isad:mpm:208,"dlod={""name"":""Antwerpse boekhandelaren"",""ark"":""ark:/11975/x0/ddce7fb5-ef90-5f24-bd1d-61178d1d6cc0"",""uri"":""/repositories/10/archival_objects/22257"",""id"":""isad:mpm:208"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Registers"",""Grootboeken"",""Boekhandelaren""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Antwerpse boekhandelaren"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/ddce7fb5-ef90-5f24-bd1d-61178d1d6cc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,420,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,200,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,240,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,241,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:480_#1,Arch. 739,isad:mpm:208,10 Q 9 A,5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,,,,,,,,,,,,,,,,,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>II</p>
",signatures (names),Nederlands,,,,,,,,,,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_ObjectTypes,1,deafault_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,
5fe9f6f3-2c46-57ba-add6-32cd8dbb7ccb,tg:mpmre:480_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636,open
