ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:496_#1,https://data.museumplantinmoretus.be/ark:/11975/ffb94f3f-c310-59b7-abc0-f1badab5f279,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_Archives,1,,,,,,isad:mpm:201,"dlod={""name"":""Grootboeken Frankfurt"",""ark"":""ark:/11975/x0/8a44e39f-010b-59bc-87b4-b163bcb4d96f"",""uri"":""/repositories/10/archival_objects/21508"",""id"":""isad:mpm:201"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Grootboeken Frankfurt"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/8a44e39f-010b-59bc-87b4-b163bcb4d96f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,330,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_DocumentStatus,1,kenmerken.mpmorighs,tc,,,,,,,,,,,,transcriptions (documents),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,150,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,166,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:496_#1,Arch. 753,isad:mpm:201,10 R 9 D,ffb94f3f-c310-59b7-abc0-f1badab5f279,,,,,,,,,,,,,,,,,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ledgers (account books),,,,,,,,,
ffb94f3f-c310-59b7-abc0-f1badab5f279,tg:mpmre:496_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629,open
