ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:348_#1,https://data.museumplantinmoretus.be/ark:/11975/84bc01e3-fb2d-5668-ab1e-403c9b060d6e,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_Archives,1,,,,,,isad:mpm:352,"dlod={""name"":""~[Jan I Moretus](au::106906)~ en ~[Martina Plantijn](au::108847)~"",""ark"":""ark:/11975/x0/4bfd6c73-f8a8-5f58-b965-2faf033b89b6"",""uri"":""/repositories/10/archival_objects/37665"",""id"":""isad:mpm:352"",""nameWithContext"":[""Archief van de familie ~[Moretus](au::106910)~"",""Archief van ~[Christoffel Plantijn](au::14861)~ en de familie ~[Moretus](au::106910)~"",""Persoonsarchieven""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""~[Jan I Moretus](au::106906)~ en ~[Martina Plantijn](au::108847)~"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/4bfd6c73-f8a8-5f58-b965-2faf033b89b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,360,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,2,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_HallmarkTypes,1,kenmerken.mpmwaarmerk,akwaht,,,,,,,,,,,,,,,,signatures (names),,,,,,,,,,,,,,,,,,,,,,,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:348_#1,Arch. 89,isad:mpm:352,10 Q 2 D,84bc01e3-fb2d-5668-ab1e-403c9b060d6e,p. 400A-400D,,,,,,,,,,,,,,,,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wills,,,,,,,,,
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,open
