ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
462e5d5c-f041-523a-bbe1-df2c22b07980,tg:mpmre:722,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:722,https://data.museumplantinmoretus.be/ark:/11975/462e5d5c-f041-523a-bbe1-df2c22b07980,Registers,,,,,,,
462e5d5c-f041-523a-bbe1-df2c22b07980,tg:mpmre:722,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Samen ingebonden in een moderne convoluutband met de inventarissen van 1642, 1667 en 1670</p>
","<p>Samen ingebonden in een moderne convoluutband met de inventarissen van 1642, 1667 en 1670</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462e5d5c-f041-523a-bbe1-df2c22b07980,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""006386e0-1d7a-4c95-846d-8f504599cf92"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6daeb8f1-36a7-436a-a2d6-2f2fd4985322"", ""inverseOntologyProperty"": """"}]"
462e5d5c-f041-523a-bbe1-df2c22b07980,tg:mpmre:722,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,1757,No Copyright - Public Domain Mark 1.0,
462e5d5c-f041-523a-bbe1-df2c22b07980,tg:mpmre:722,e73_CreationActors,,,au::106909,,,,mpmre,,,,,,,mpm,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,av,,au::106909:1,au::106909g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462e5d5c-f041-523a-bbe1-df2c22b07980,tg:mpmre:722,e73_CreationActors,,,au::17942,,,,mpmre,,,,,,,mpm,ed92ae07-76bf-599a-b066-d324a8da32fd,av,,au::17942:1,au::17942g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/people/1919794"",""au::17942"",""au::17942:1"",""ark:/83110/x0/ed92ae07-76bf-599a-b066-d324a8da32fd"",""Maria de Sweert""],""name"":""Maria de Sweert"",""ark"":""ark:/83110/x0/ed92ae07-76bf-599a-b066-d324a8da32fd"",""uri"":""/agents/people/1919794"",""id"":""au::17942:1"",""isCapacity"":false}",ark:/83110/x0/ed92ae07-76bf-599a-b066-d324a8da32fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462e5d5c-f041-523a-bbe1-df2c22b07980,tg:mpmre:722,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16420630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462e5d5c-f041-523a-bbe1-df2c22b07980,tg:mpmre:722,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462e5d5c-f041-523a-bbe1-df2c22b07980,tg:mpmre:722,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,
462e5d5c-f041-523a-bbe1-df2c22b07980,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000706,referentienummer,False,,,,,,,,,,,,,,,,,
