ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:13,https://data.museumplantinmoretus.be/ark:/11975/6a36ab81-9442-5a8c-a694-37940cd30173,Akten,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3eb03387-7078-41aa-8e3f-43cd78587926"", ""ontologyProperty"": """", ""resourceXresourceId"": ""83f99d55-9b9c-4b3e-a49c-131d709f4a8e"", ""inverseOntologyProperty"": """"}]"
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591,1706,No Copyright - Public Domain Mark 1.0,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_CreationActors,,,au::106906,,,,mpmak,,,,,,,mpm,455c1363-f306-5b61-91c4-2c01d43428ab,va,,au::106906:1,au::106906g:1,,,,,Tekstdrager,recipients (people),,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""isCapacity"":false}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_CreationActors,,,au::108243,,,,mpmak,,,,,,,mpm,2b2a6013-060d-5575-90b1-45ad73a0a460,vd,,au::108243:1,au::108243g:1,,,,,Tekstdrager,begunstiger,,"dlod={""suggest"":[""/agents/corporate_entities/11582001"",""au::108243"",""au::108243:1"",""ark:/83110/x0/2b2a6013-060d-5575-90b1-45ad73a0a460"",""Geheime Raad""],""name"":""Geheime Raad"",""ark"":""ark:/83110/x0/2b2a6013-060d-5575-90b1-45ad73a0a460"",""uri"":""/agents/corporate_entities/11582001"",""id"":""au::108243:1"",""isCapacity"":false}",ark:/83110/x0/2b2a6013-060d-5575-90b1-45ad73a0a460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_CreationActors,,,au::108244,,,,mpmak,,,,,,,mpm,f9d02073-9683-5b45-ac1c-bc902e2e4eef,od,,au::108244:1,au::108244g:1,,,,,Tekstdrager,signers,,"dlod={""suggest"":[""/agents/people/11582108"",""au::108244"",""au::108244:1"",""ark:/83110/x0/f9d02073-9683-5b45-ac1c-bc902e2e4eef"",""Simon de Grimaldi""],""name"":""Simon de Grimaldi"",""ark"":""ark:/83110/x0/f9d02073-9683-5b45-ac1c-bc902e2e4eef"",""uri"":""/agents/people/11582108"",""id"":""au::108244:1"",""isCapacity"":false}",ark:/83110/x0/f9d02073-9683-5b45-ac1c-bc902e2e4eef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15910516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Algemeen privilege toegekend door de Geheime Raad aan Jan I Moretus voor het drukken van bijbels en liturgische werken,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,,,,c:lvd:13197098,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000005,referentienummer,False,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:13,brocade id,False,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:13/N,brocade url,False,,,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""eb7dab11-9c6c-5946-81f9-d132eb73943a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b44d8c5e-034e-4e05-b65c-6e70ee9c9026"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_Titles,1,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Algemeen privilege toegekend aan Jan I Moretus in 1591 door de Geheime Raad,constructed titles,Dutch (language),,,,
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,e73_Titles,2,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Privilege general de tous livres ecclesiastiques corrigés ou a corriger ... au Conseil Privé,titles proper,French (language),,,,
