ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
dfbd4b5f-234b-5c59-b270-e3cf838ad913,tg:mpmre:214_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:214_#1,https://data.museumplantinmoretus.be/ark:/11975/dfbd4b5f-234b-5c59-b270-e3cf838ad913,,
dfbd4b5f-234b-5c59-b270-e3cf838ad913,tg:mpmre:214_#1,e22_Archives,1,,,,,,isad:mpm:305,"dlod={""name"":""Balansen"",""ark"":""ark:/11975/x0/c98630df-e408-5836-9037-1d25688c62b4"",""uri"":""/repositories/10/archival_objects/32636"",""id"":""isad:mpm:305"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Balansen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/c98630df-e408-5836-9037-1d25688c62b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfbd4b5f-234b-5c59-b270-e3cf838ad913,tg:mpmre:214_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,165,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfbd4b5f-234b-5c59-b270-e3cf838ad913,tg:mpmre:214_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,100,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfbd4b5f-234b-5c59-b270-e3cf838ad913,tg:mpmre:214_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,10,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
dfbd4b5f-234b-5c59-b270-e3cf838ad913,tg:mpmre:214_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,10,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
dfbd4b5f-234b-5c59-b270-e3cf838ad913,tg:mpmre:214_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:214_#1,Arch. 892,isad:mpm:305,10 R 8 D,dfbd4b5f-234b-5c59-b270-e3cf838ad913,,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands,,,,,,,,,,,,,,
dfbd4b5f-234b-5c59-b270-e3cf838ad913,tg:mpmre:214_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
dfbd4b5f-234b-5c59-b270-e3cf838ad913,tg:mpmre:214_#1,e22_ObjectTypes,1,deafault_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,
dfbd4b5f-234b-5c59-b270-e3cf838ad913,tg:mpmre:214_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,open
