ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:86,https://data.museumplantinmoretus.be/ark:/11975/91de6a95-e16d-528e-b083-0aa0ec667874,Foto's,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,Places,,,,,,,,,,1,[Haarlem],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""85e4b812-e7e3-4823-b8d3-7b48bd8daf1a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""131957ec-044f-4e1d-90aa-fe6ed074cd05"", ""inverseOntologyProperty"": """"}]"
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,"*Proef van vignetten, vercierde & andere letteren welke tot cieraad der drukkonst gegooten worden by P. Versteegh* (P. Versteegh, Utrecht 1781)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000075,referentienummer,False,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:86,brocade id,False,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:86/N,brocade url,False,,,,,,,,,,,,,,
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9fae7fb3-c06d-5338-8fa0-93b89e01309c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""90e30728-b370-4dd5-8b20-3c7335051cd1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
