ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:83,https://data.museumplantinmoretus.be/ark:/11975/a1a62dd7-888c-5852-bc7a-be4f1155f8ad,Foto's,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,Places,,,,,,,,,,1,[Brussel],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5b5df539-5dfb-424a-ac50-486a2bb7b4bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5734babc-f7b5-4347-b107-db001de0b7ca"", ""inverseOntologyProperty"": """"}]"
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,"*Proef van letteren, welke gegooten worden in de Nieuwe-Haerlemsche lettergietery van J. Enschedé* (J. Enschedé, Haarlem 1768)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000072,referentienummer,False,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:83,brocade id,False,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:83/N,brocade url,False,,,,,,,,,,,,,,
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0d44d7a5-175d-55f2-ac3c-3a1131f01dc3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1221eced-a61b-4780-bfc4-771d8d50cb44"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
