ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
3833b049-5858-5dce-902c-0b92c54c873c,tg:mpmph:27,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:27,https://data.museumplantinmoretus.be/ark:/11975/3833b049-5858-5dce-902c-0b92c54c873c,Foto's,,,,
3833b049-5858-5dce-902c-0b92c54c873c,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6a2f4d42-6d7c-4341-809e-6c0391023475"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d65a3d98-ceb0-4e91-9dc4-c4c2cf1d543e"", ""inverseOntologyProperty"": """"}]"
3833b049-5858-5dce-902c-0b92c54c873c,tg:mpmph:27,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
3833b049-5858-5dce-902c-0b92c54c873c,tg:mpmph:27,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833b049-5858-5dce-902c-0b92c54c873c,tg:mpmph:27,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
3833b049-5858-5dce-902c-0b92c54c873c,tg:mpmph:27,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833b049-5858-5dce-902c-0b92c54c873c,tg:mpmph:27,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,Fragment van *Manuscritti Orientali*,descriptive note,Nederlands,,,,,,,,,,,,,,,,,
3833b049-5858-5dce-902c-0b92c54c873c,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000016,referentienummer,False,,,,,,,,,,,,,,
3833b049-5858-5dce-902c-0b92c54c873c,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:27,brocade id,False,,,,,,,,,,,,,,
3833b049-5858-5dce-902c-0b92c54c873c,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:27/N,brocade url,False,,,,,,,,,,,,,,
3833b049-5858-5dce-902c-0b92c54c873c,tg:mpmph:27,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c742772f-722c-5542-8d47-7cb67e2ff15d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a636c07-7aeb-4dc7-abc2-3ee5642e53d4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
