ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:93,https://data.museumplantinmoretus.be/ark:/11975/ec155823-5b37-5cd0-81b6-32f91ae379ad,Foto's,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,Places,,,,,,,,,,1,[Amsterdam],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""62095b6e-dd96-4c9d-9460-176788cf165a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1a673d66-0290-49bb-be06-e10dd6347028"", ""inverseOntologyProperty"": """"}]"
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,"*Proeve van een fraaye party diverze zoorten van letteren, beneffens vijf extra fraaye druk-parssen … En diverze volledige uitgezette boeken. Alles bij een verzameld door Joannes Kannewet* (Joannes Kannewet en Petrus Schouten, Amsterdam 1771)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000082,referentienummer,False,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:93,brocade id,False,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:93/N,brocade url,False,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""23bca651-65b9-5288-ab4a-4284d9d89489"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ab675ec2-7548-45da-a9ee-99276c020476"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
