ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:62,https://data.museumplantinmoretus.be/ark:/11975/ca544464-175e-5f55-a753-ca7a95f2d15f,Foto's,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f8d5672e-81ce-4c69-a2be-d30ba929f1ab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a9746e9-f73b-4ebe-989f-794ad4a51dda"", ""inverseOntologyProperty"": """"}]"
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,Acht fotopositieven van Romeinse inscripties,descriptive note,Nederlands,,,,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000051,referentienummer,False,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:62,brocade id,False,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:62/N,brocade url,False,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c013fd2e-a012-5bc2-b37b-d5ba8ddff784"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f786ecf9-a494-45e4-a57b-c66a2c14f27a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
