ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
e3703fe5-15c2-517f-afc9-62c6281816db,tg:mpmph:54,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:54,https://data.museumplantinmoretus.be/ark:/11975/e3703fe5-15c2-517f-afc9-62c6281816db,Foto's,,,,
e3703fe5-15c2-517f-afc9-62c6281816db,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6269832c-06b6-4982-91dd-10fad649bf38"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78847da3-0bfd-493f-8939-f0dc26db7902"", ""inverseOntologyProperty"": """"}]"
e3703fe5-15c2-517f-afc9-62c6281816db,tg:mpmph:54,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
e3703fe5-15c2-517f-afc9-62c6281816db,tg:mpmph:54,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3703fe5-15c2-517f-afc9-62c6281816db,tg:mpmph:54,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
e3703fe5-15c2-517f-afc9-62c6281816db,tg:mpmph:54,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3703fe5-15c2-517f-afc9-62c6281816db,tg:mpmph:54,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,"Aanvraag en de archiefstukken:    
1) Misc. Med. Stamp. Orient III, ins. 12, 48, 54.     
2) Misc. Med. Stamp. Orient IV, no 25
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
e3703fe5-15c2-517f-afc9-62c6281816db,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000043,referentienummer,False,,,,,,,,,,,,,,
e3703fe5-15c2-517f-afc9-62c6281816db,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:54,brocade id,False,,,,,,,,,,,,,,
e3703fe5-15c2-517f-afc9-62c6281816db,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:54/N,brocade url,False,,,,,,,,,,,,,,
e3703fe5-15c2-517f-afc9-62c6281816db,tg:mpmph:54,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a3ec3b64-906c-5396-a92e-3f1a2a62977c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""87bcaaa8-6321-4aa9-872f-56a49cd18e95"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
