ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
89a03f1f-a849-54d1-bad7-0b3783be0323,tg:mpmph:40,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:40,https://data.museumplantinmoretus.be/ark:/11975/89a03f1f-a849-54d1-bad7-0b3783be0323,Foto's,,,,
89a03f1f-a849-54d1-bad7-0b3783be0323,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""abd88556-b65e-45ae-8594-56bd431b02ac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df014a09-595d-4faf-90b2-bac310fce854"", ""inverseOntologyProperty"": """"}]"
89a03f1f-a849-54d1-bad7-0b3783be0323,tg:mpmph:40,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
89a03f1f-a849-54d1-bad7-0b3783be0323,tg:mpmph:40,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89a03f1f-a849-54d1-bad7-0b3783be0323,tg:mpmph:40,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
89a03f1f-a849-54d1-bad7-0b3783be0323,tg:mpmph:40,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
89a03f1f-a849-54d1-bad7-0b3783be0323,tg:mpmph:40,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,"Fragment van *Syllable de plusieurs sortes de lettres* (Schrijfboek van Hamon, Parijs, 1566, Estienne 1567)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
89a03f1f-a849-54d1-bad7-0b3783be0323,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000029,referentienummer,False,,,,,,,,,,,,,,
89a03f1f-a849-54d1-bad7-0b3783be0323,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:40,brocade id,False,,,,,,,,,,,,,,
89a03f1f-a849-54d1-bad7-0b3783be0323,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:40/N,brocade url,False,,,,,,,,,,,,,,
89a03f1f-a849-54d1-bad7-0b3783be0323,tg:mpmph:40,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2ea0e18c-6b4e-57a5-8984-17507fbc1bbc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0e69e4f6-9e75-40af-b057-a1d25254aba3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
