ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:28,https://data.museumplantinmoretus.be/ark:/11975/69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,Foto's,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""984f4a15-7c1c-4a70-bc22-31f485b67832"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d79a0454-63e9-444c-b141-a50129c9ea05"", ""inverseOntologyProperty"": """"}]"
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,"Op de microfilm staan meerdere fragmenten uit diverse werken:    
1) *Liber Salmorum Davidis Regis* (Parijs, 1625)     
2) *Evangelium Sanctum …* (Rome, typ. Medicea, 1590)     
3) *Sanctum dei evangelium arab lat* (Rome, typ. Medicea, 1591)     
4) [uit een arabisch schrift, mogelijks prequel van 3) uit 1585]
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000017,referentienummer,False,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:28,brocade id,False,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:28/N,brocade url,False,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7c593b11-17ee-5c52-918e-2fc0f2fa9244"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bb7276b8-893f-4b22-ad38-0843cf1411c5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
