ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
7bdeae05-9a01-5c7a-baba-17b7d04d3200,tg:mpmph:43,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:43,https://data.museumplantinmoretus.be/ark:/11975/7bdeae05-9a01-5c7a-baba-17b7d04d3200,Foto's,,,,
7bdeae05-9a01-5c7a-baba-17b7d04d3200,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f44eadf5-4a55-4e0c-a506-bd9270035f4a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""49c8aeb8-f409-446d-9ff6-8be6e7932fbb"", ""inverseOntologyProperty"": """"}]"
7bdeae05-9a01-5c7a-baba-17b7d04d3200,tg:mpmph:43,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
7bdeae05-9a01-5c7a-baba-17b7d04d3200,tg:mpmph:43,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bdeae05-9a01-5c7a-baba-17b7d04d3200,tg:mpmph:43,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
7bdeae05-9a01-5c7a-baba-17b7d04d3200,tg:mpmph:43,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bdeae05-9a01-5c7a-baba-17b7d04d3200,tg:mpmph:43,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,Twaalf archiefstukken,descriptive note,Nederlands,,,,,,,,,,,,,,,,,
7bdeae05-9a01-5c7a-baba-17b7d04d3200,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000032,referentienummer,False,,,,,,,,,,,,,,
7bdeae05-9a01-5c7a-baba-17b7d04d3200,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:43,brocade id,False,,,,,,,,,,,,,,
7bdeae05-9a01-5c7a-baba-17b7d04d3200,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:43/N,brocade url,False,,,,,,,,,,,,,,
7bdeae05-9a01-5c7a-baba-17b7d04d3200,tg:mpmph:43,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3a2fca02-413e-55d6-9884-53909ae05518"", ""ontologyProperty"": """", ""resourceXresourceId"": ""461d2a33-476a-440c-a0c5-1f1dc4f4a786"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
