ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:70,https://data.museumplantinmoretus.be/ark:/11975/a2118727-ee17-59e5-8ca7-365fd6cb0e76,Foto's,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8936c050-39ef-4f6a-ab68-d9a23280e48a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f6310788-261b-4a1a-8c6d-bbbc0fb72b50"", ""inverseOntologyProperty"": """"}]"
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,Canon Estienne 1532,descriptive note,Nederlands,,,,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000059,referentienummer,False,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:70,brocade id,False,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:70/N,brocade url,False,,,,,,,,,,,,,,
a2118727-ee17-59e5-8ca7-365fd6cb0e76,tg:mpmph:70,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4fc8eb7b-fc29-5423-92de-0f4731fe7987"", ""ontologyProperty"": """", ""resourceXresourceId"": ""afa129e0-4966-4e68-9722-50cc78a152a2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
