ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:104,https://data.museumplantinmoretus.be/ark:/11975/163fb131-447e-56b5-90ad-d131f8b511ed,Foto's,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,Places,,,,,,,,,,1,[Haarlem],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""76630a57-95f8-4f29-8293-8963bb6e071f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b3414ec5-bcbe-44e0-9a11-d499f77b3032"", ""inverseOntologyProperty"": """"}]"
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,"*Épreuves des caractères de la fonderie de J.L. de Boubers* (Jean-Louis de Boubers, Brussel 1776)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000093,referentienummer,False,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:104,brocade id,False,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:104/N,brocade url,False,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d64e3ec6-9a88-512b-b498-1256691440d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e35bfa30-70f1-4410-8cc6-ad2bcf99563b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
