ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
060fb598-f865-592d-9c41-12499f172880,tg:mpmph:48,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:48,https://data.museumplantinmoretus.be/ark:/11975/060fb598-f865-592d-9c41-12499f172880,Foto's,,,,
060fb598-f865-592d-9c41-12499f172880,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5c707ec3-2c88-48cd-bdb8-fc90050246a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ee1a90a-8c4e-49e6-bcc2-81f711de0b25"", ""inverseOntologyProperty"": """"}]"
060fb598-f865-592d-9c41-12499f172880,tg:mpmph:48,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
060fb598-f865-592d-9c41-12499f172880,tg:mpmph:48,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060fb598-f865-592d-9c41-12499f172880,tg:mpmph:48,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
060fb598-f865-592d-9c41-12499f172880,tg:mpmph:48,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,
060fb598-f865-592d-9c41-12499f172880,tg:mpmph:48,,,,e73_Descriptions,,,,,,,,,,,,,,,,,id.desc,,,,,,,"[Fournier MPM]
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
060fb598-f865-592d-9c41-12499f172880,,,,,e73_LegacyInformation,,,,,,,,,,0,,,,,,,id.objectNumber,,,,,,,,,,BE-ANN00/ph/000000037,referentienummer,False,,,,,,,,,,,,,,
060fb598-f865-592d-9c41-12499f172880,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.id,,,,,,,,,,tg:mpmph:48,brocade id,False,,,,,,,,,,,,,,
060fb598-f865-592d-9c41-12499f172880,,,,,e73_LegacyInformation,,,,,,,,,,1,,,,,,,brocade.url,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:48/N,brocade url,False,,,,,,,,,,,,,,
060fb598-f865-592d-9c41-12499f172880,tg:mpmph:48,,,,e73_MaterialRecords,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b4d9ef64-04ff-53bd-b506-12ddcb55dcfa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f1c00dd-f419-4aa0-b9d1-37d212d9aa2e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
