ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:33,https://data.museumplantinmoretus.be/ark:/11975/b7844246-831e-5339-bb8e-494ce76fca52,Tekeningen,,,,
b7844246-831e-5339-bb8e-494ce76fca52,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3ac037a4-4165-4989-b68b-7a4d2d9177c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a25024c9-8afc-4b35-8b2a-59e7bbae61b4"", ""inverseOntologyProperty"": """"}]"
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636,1751,No Copyright - Public Domain Mark 1.0,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_CreationActors,,,au::15342,,,,mpm,0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0,ar,,au::15342:1,au::15342g:1,,,,,mpmtk,Iconografie,artists (visual artists),,"dlod={""suggest"":[""/agents/people/1641594"",""au::15342"",""au::15342:1"",""ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0"",""Erasmus II Quellinus""],""name"":""Erasmus II Quellinus"",""ark"":""ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0"",""uri"":""/agents/people/1641594"",""id"":""au::15342:1"",""isCapacity"":false}",ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,16360000,,,,,,,,,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,16370000,,,,,,,,,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"De figuur ""Poesis"", wijzend op een vel papier en op figuren uit het Oude Testament, zit vooraan. Op de grond liggen boeken en muziekinstrumenten.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ontwerp voor,,,,c:lvd:371295,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000016,referentienummer,False,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:33,brocade id,False,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:33/N,brocade url,False,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""29f3ce22-a988-5b01-a9dd-b7fcd935cb9b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9fa015f-dba1-4498-ad1c-74c355fc8bcb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ontwerp voor de titelpagina van Vincentius Guinisius, Poesis heroica",titles proper,Dutch (language),,,,,,,,
