ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
6c697cc1-844b-529a-8519-13a4c6a3c336,tg:mpmbr:936,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:936,https://data.museumplantinmoretus.be/ark:/11975/6c697cc1-844b-529a-8519-13a4c6a3c336,Brieven,,,,
6c697cc1-844b-529a-8519-13a4c6a3c336,tg:mpmbr:936,Places,1,,,,,,,,,,,au::106890,,,,,,,,,,,,,,"dlod={""name"":""Bayonne (Arrondissement de Bayonne)"",""ark"":""ark:/83110/x0/3f906e94-96af-53c4-a3b5-8baaf011e684"",""uri"":""/subjects/11437230"",""id"":""au::106890"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c697cc1-844b-529a-8519-13a4c6a3c336,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0bdaac26-1eb3-4a99-beff-3acc2c3e1430"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18a77fb3-fdd1-4a9c-b13f-fb67c88b88b6"", ""inverseOntologyProperty"": """"}]"
6c697cc1-844b-529a-8519-13a4c6a3c336,tg:mpmbr:936,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,1786,No Copyright - Public Domain Mark 1.0,
6c697cc1-844b-529a-8519-13a4c6a3c336,tg:mpmbr:936,e73_CreationActors,,,au::113415:1,,,,mpm,386d538a-1fb7-557f-aa84-db2aaa1b1a32,bs,,au::113415:1,au::113415g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/12135405"",""au::113415"",""au::113415:1"",""ark:/83110/x0/007fc968-f2a5-5d5f-b66b-018739e29558"",""Raymond Verdoye""],""name"":""Raymond Verdoye"",""ark"":""ark:/83110/x0/007fc968-f2a5-5d5f-b66b-018739e29558"",""uri"":""/agents/people/12135405"",""id"":""au::113415:1"",""isCapacity"":false}",ark:/83110/x0/007fc968-f2a5-5d5f-b66b-018739e29558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c697cc1-844b-529a-8519-13a4c6a3c336,tg:mpmbr:936,e73_CreationActors,,,au::106903,,,,mpm,b03dd40d-6470-5373-baba-0a64aea212a7,co,,au::106903:1,au::106903g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11438621"",""au::106903"",""au::106903:1"",""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""Henri François Schilders""],""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/11438621"",""id"":""au::106903:1"",""isCapacity"":false}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c697cc1-844b-529a-8519-13a4c6a3c336,tg:mpmbr:936,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16710826,,,,,,,,,,,,,,,,,,,,,,,,,
6c697cc1-844b-529a-8519-13a4c6a3c336,tg:mpmbr:936,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1671-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c697cc1-844b-529a-8519-13a4c6a3c336,tg:mpmbr:936,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
6c697cc1-844b-529a-8519-13a4c6a3c336,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000922,referentienummer,False,,,,,,,,,,,
6c697cc1-844b-529a-8519-13a4c6a3c336,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:936,brocade id,False,,,,,,,,,,,
6c697cc1-844b-529a-8519-13a4c6a3c336,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:936/N,brocade url,False,,,,,,,,,,,
6c697cc1-844b-529a-8519-13a4c6a3c336,tg:mpmbr:936,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""15067d26-cfa3-59ae-b61f-8d0bb21b3a08"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8d85d5fd-7100-496d-8194-ceb0a26f8ae8"", ""inverseOntologyProperty"": """"}]",,,,,,,,
