ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
285706e7-08a8-5fda-96ef-0ef2d78fabe6,tg:mpmbr:721,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:721,https://data.museumplantinmoretus.be/ark:/11975/285706e7-08a8-5fda-96ef-0ef2d78fabe6,Brieven,,,,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,tg:mpmbr:721,Places,1,,,,,,,,,,,au::100141,,,,,,,,,,,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e16fdb5b-3d2e-44a2-a4f7-05ba58d990e2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b2bb3bba-3e96-48fc-ab2c-58f76dc44ba8"", ""inverseOntologyProperty"": """"}]"
285706e7-08a8-5fda-96ef-0ef2d78fabe6,tg:mpmbr:721,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571,1686,No Copyright - Public Domain Mark 1.0,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,tg:mpmbr:721,e73_CreationActors,,,au::108847,,,,mpm,a72d23ac-0560-5b54-b4d1-14dce7559732,bs,,au::108847:1,au::108847g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11646629"",""au::108847"",""au::108847:1"",""ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732"",""Martina Plantijn""],""name"":""Martina Plantijn"",""ark"":""ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732"",""uri"":""/agents/people/11646629"",""id"":""au::108847:1"",""isCapacity"":false}",ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,tg:mpmbr:721,e73_CreationActors,,,au::106906,,,,mpm,455c1363-f306-5b61-91c4-2c01d43428ab,co,,au::106906:1,au::106906g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""isCapacity"":false}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,tg:mpmbr:721,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15710409,,,,,,,,,,,,,,,,,,,,,,,,,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,tg:mpmbr:721,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1571-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,tg:mpmbr:721,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000707,referentienummer,False,,,,,,,,,,,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:721,brocade id,False,,,,,,,,,,,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:721/N,brocade url,False,,,,,,,,,,,
285706e7-08a8-5fda-96ef-0ef2d78fabe6,tg:mpmbr:721,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8c176900-6e10-5fa7-8a30-6f6625703d22"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3305bcb4-8bea-4573-bf82-54d231198668"", ""inverseOntologyProperty"": """"}]",,,,,,,,
