ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:353,https://data.museumplantinmoretus.be/ark:/11975/c5539c75-3775-53cc-ba92-429d411579e7,Brieven,,,,
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,Places,1,,,,,,,,,,,au::100963,,,,,,,,,,,,,,"dlod={""name"":""Leuven (Leuven)"",""ark"":""ark:/83110/x0/a0ba2368-b2db-57ce-a269-7ed06a8423fe"",""uri"":""/subjects/10803041"",""id"":""au::100963"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5539c75-3775-53cc-ba92-429d411579e7,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""567d572f-f9ec-4f81-8f5c-b779fdc194b3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2327f8b9-19e9-4a8d-a45f-f0456b39bd9d"", ""inverseOntologyProperty"": """"}]"
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751,1866,No Copyright - Public Domain Mark 1.0,
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,e73_CreationActors,,,au::111649,,,,mpm,b7e50fcc-68fe-571d-8983-b7e55fb3e76b,bs,,au::111649:1,au::111649g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11946443"",""au::111649"",""au::111649:1"",""ark:/83110/x0/b7e50fcc-68fe-571d-8983-b7e55fb3e76b"",""Hieronymus III de Zangere""],""name"":""Hieronymus III de Zangere"",""ark"":""ark:/83110/x0/b7e50fcc-68fe-571d-8983-b7e55fb3e76b"",""uri"":""/agents/people/11946443"",""id"":""au::111649:1"",""isCapacity"":false}",ark:/83110/x0/b7e50fcc-68fe-571d-8983-b7e55fb3e76b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,e73_CreationActors,,,au::108463,,,,mpm,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,co,,au::108463:1,au::108463g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11605541"",""au::108463"",""au::108463:1"",""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""Joannes Jacobus Moretus""],""name"":""Joannes Jacobus Moretus"",""ark"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""uri"":""/agents/people/11605541"",""id"":""au::108463:1"",""isCapacity"":false}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17510823,,,,,,,,,,,,,,,,,,,,,,,,,
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1751-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
c5539c75-3775-53cc-ba92-429d411579e7,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000342,referentienummer,False,,,,,,,,,,,
