ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
ffc78d6e-2a72-5cba-a559-712d26bdcda5,tg:mpmbr:947,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:947,https://data.museumplantinmoretus.be/ark:/11975/ffc78d6e-2a72-5cba-a559-712d26bdcda5,Brieven,,,,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,tg:mpmbr:947,Places,1,,,,,,,,,,,au::103727,,,,,,,,,,,,,,"dlod={""name"":""Milaan (Milano)"",""ark"":""ark:/83110/x0/e309fc82-644e-59f0-bbcf-71a20b9e0c8d"",""uri"":""/subjects/11098789"",""id"":""au::103727"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fc92a862-8311-480e-b8ab-956997c9fc2a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4f9ab88f-51bd-4423-9f34-02bf14fd8c79"", ""inverseOntologyProperty"": """"}]"
ffc78d6e-2a72-5cba-a559-712d26bdcda5,tg:mpmbr:947,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1790,No Copyright - Public Domain Mark 1.0,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,tg:mpmbr:947,e73_CreationActors,,,au::113416,,,,mpm,74f3f99f-c699-549d-9b1b-a206c64c63f7,bs,,au::113416:1,au::113416g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/12135512"",""au::113416"",""au::113416:1"",""ark:/83110/x0/74f3f99f-c699-549d-9b1b-a206c64c63f7"",""Giacomo Filippo Ferrari""],""name"":""Giacomo Filippo Ferrari"",""ark"":""ark:/83110/x0/74f3f99f-c699-549d-9b1b-a206c64c63f7"",""uri"":""/agents/people/12135512"",""id"":""au::113416:1"",""isCapacity"":false}",ark:/83110/x0/74f3f99f-c699-549d-9b1b-a206c64c63f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,tg:mpmbr:947,e73_CreationActors,,,au::106903,,,,mpm,b03dd40d-6470-5373-baba-0a64aea212a7,co,,au::106903:1,au::106903g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11438621"",""au::106903"",""au::106903:1"",""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""Henri François Schilders""],""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/11438621"",""id"":""au::106903:1"",""isCapacity"":false}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,tg:mpmbr:947,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16750918,,,,,,,,,,,,,,,,,,,,,,,,,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,tg:mpmbr:947,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1675-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,tg:mpmbr:947,e73_Languages,1,kenmerken.mpmlanguage,ita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italian (language),,,,,,,,,,,,,,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000933,referentienummer,False,,,,,,,,,,,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:947,brocade id,False,,,,,,,,,,,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:947/N,brocade url,False,,,,,,,,,,,
ffc78d6e-2a72-5cba-a559-712d26bdcda5,tg:mpmbr:947,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""479b4f05-be42-5291-b23e-bffeb2febe0d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0499332f-b17a-46f4-8a5f-b5ab9b649537"", ""inverseOntologyProperty"": """"}]",,,,,,,,
