ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:52,https://data.museumplantinmoretus.be/ark:/11975/a1e74e16-5312-5f4d-b254-879ce5befb73,Brieven,,,,
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,Places,1,,,,,,,,,,,au::102087,,,,,,,,,,,,,,"dlod={""name"":""Frankfurt am Main (Regierungsbezirk Darmstadt)"",""ark"":""ark:/83110/x0/f1cd9779-a9f2-53ed-81a7-dd990009167e"",""uri"":""/subjects/10923309"",""id"":""au::102087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1e74e16-5312-5f4d-b254-879ce5befb73,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""60cc97d2-c3a0-4d70-ac63-83d7858f1490"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec0f1cc6-8602-4368-8a7d-61dd2c8edaab"", ""inverseOntologyProperty"": """"}]"
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1755,No Copyright - Public Domain Mark 1.0,
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,e73_CreationActors,,,au::109265,,,,mpm,6f414441-059e-5b39-8cae-59358f9d674c,bs,,au::109265:1,au::109265g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11691355"",""au::109265"",""au::109265:1"",""ark:/83110/x0/6f414441-059e-5b39-8cae-59358f9d674c"",""Cornelius ab Egmondt""],""name"":""Cornelius ab Egmondt"",""ark"":""ark:/83110/x0/6f414441-059e-5b39-8cae-59358f9d674c"",""uri"":""/agents/people/11691355"",""id"":""au::109265:1"",""isCapacity"":false}",ark:/83110/x0/6f414441-059e-5b39-8cae-59358f9d674c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,e73_CreationActors,,,au::106909,,,,mpm,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,co,,au::106909:1,au::106909g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16400000,,,,,,,,,,,,,,,,,,,,,,,,,
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,centuries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
a1e74e16-5312-5f4d-b254-879ce5befb73,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000043,referentienummer,False,,,,,,,,,,,
