ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:47,https://data.museumplantinmoretus.be/ark:/11975/9045696d-9e47-58e0-96e3-9992f8a29bf1,Brieven,,,,
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,Places,1,,,,,,,,,,,au::105044,,,,,,,,,,,,,,"dlod={""name"":""Middelburg (Zeeland)"",""ark"":""ark:/83110/x0/7357d6a8-b910-5975-aad6-41ee7460848b"",""uri"":""/subjects/11239708"",""id"":""au::105044"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045696d-9e47-58e0-96e3-9992f8a29bf1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c4df1242-529b-407a-8a5a-ab316eb314b8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97f25e56-2308-4f42-b18a-95d73269a224"", ""inverseOntologyProperty"": """"}]"
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,1784,No Copyright - Public Domain Mark 1.0,
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,e73_CreationActors,,,au::109076,,,,mpm,d76212f4-d494-55a1-88cf-7d36aeb23a05,bs,,au::109076:1,au::109076g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11671132"",""au::109076"",""au::109076:1"",""ark:/83110/x0/d76212f4-d494-55a1-88cf-7d36aeb23a05"",""Catharina Maria Kiel""],""name"":""Catharina Maria Kiel"",""ark"":""ark:/83110/x0/d76212f4-d494-55a1-88cf-7d36aeb23a05"",""uri"":""/agents/people/11671132"",""id"":""au::109076:1"",""isCapacity"":false}",ark:/83110/x0/d76212f4-d494-55a1-88cf-7d36aeb23a05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,e73_CreationActors,,,au::106909,,,,mpm,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,co,,au::106909:1,au::106909g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16690708,,,,,,,,,,,,,,,,,,,,,,,,,
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1669-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
9045696d-9e47-58e0-96e3-9992f8a29bf1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000038,referentienummer,False,,,,,,,,,,,
