ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:166,https://data.museumplantinmoretus.be/ark:/11975/c81c0764-2b25-508d-9b43-1955b40fffb4,Brieven,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,Places,1,,,,,,,,,,,au::100141,,,,,,,,,,,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cff52e2e-8398-4e2e-814a-ceb6dae677f2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""74a0ac1d-dd3f-4d9e-a959-deecba1ead4c"", ""inverseOntologyProperty"": """"}]"
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1715,No Copyright - Public Domain Mark 1.0,
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,e73_CreationActors,,,au::109835,,,,mpm,c8ec92c4-f009-599a-9649-2fe5dcadbeb4,bs,,au::109835:1,au::109835g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11752345"",""au::109835"",""au::109835:1"",""ark:/83110/x0/c8ec92c4-f009-599a-9649-2fe5dcadbeb4"",""Adriana Moretus""],""name"":""Adriana Moretus"",""ark"":""ark:/83110/x0/c8ec92c4-f009-599a-9649-2fe5dcadbeb4"",""uri"":""/agents/people/11752345"",""id"":""au::109835:1"",""isCapacity"":false}",ark:/83110/x0/c8ec92c4-f009-599a-9649-2fe5dcadbeb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,e73_CreationActors,,,au::106906,,,,mpm,455c1363-f306-5b61-91c4-2c01d43428ab,co,,au::106906:1,au::106906g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""isCapacity"":false}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,e73_CreationActors,,,au::108847,,,,mpm,a72d23ac-0560-5b54-b4d1-14dce7559732,co,,au::108847:1,au::108847g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11646629"",""au::108847"",""au::108847:1"",""ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732"",""Martina Plantijn""],""name"":""Martina Plantijn"",""ark"":""ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732"",""uri"":""/agents/people/11646629"",""id"":""au::108847:1"",""isCapacity"":false}",ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000309,,,,,,,,,,,,,,,,,,,,,,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,16XX-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000157,referentienummer,False,,,,,,,,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:166,brocade id,False,,,,,,,,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:166/N,brocade url,False,,,,,,,,,,,
c81c0764-2b25-508d-9b43-1955b40fffb4,tg:mpmbr:166,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""df054a73-b38e-5231-9514-e9d03272193d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""94910b0a-55e6-4ee5-b1a1-69e3ce491476"", ""inverseOntologyProperty"": """"}]",,,,,,,,
