ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
6ed9a11d-77d1-5172-849d-1133c0626207,tg:mpmbr:230,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:230,https://data.museumplantinmoretus.be/ark:/11975/6ed9a11d-77d1-5172-849d-1133c0626207,Brieven,,,,
6ed9a11d-77d1-5172-849d-1133c0626207,tg:mpmbr:230,Places,1,,,,,,,,,,,au::100141,,,,,,,,,,,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed9a11d-77d1-5172-849d-1133c0626207,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cca305a6-3782-43f4-833a-adce6b48d212"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30c6020f-99c3-4eac-b098-21f9b80bd13d"", ""inverseOntologyProperty"": """"}]"
6ed9a11d-77d1-5172-849d-1133c0626207,tg:mpmbr:230,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673,1788,No Copyright - Public Domain Mark 1.0,
6ed9a11d-77d1-5172-849d-1133c0626207,tg:mpmbr:230,e73_CreationActors,,,au::106909,,,,mpm,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,bs,,au::106909:1,au::106909g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""isCapacity"":false}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed9a11d-77d1-5172-849d-1133c0626207,tg:mpmbr:230,e73_CreationActors,,,au::111074,,,,mpm,4549ad20-3c3b-5a5c-b887-676ec2e955aa,co,,au::111074:1,au::111074g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11884918"",""au::111074"",""au::111074:1"",""ark:/83110/x0/4549ad20-3c3b-5a5c-b887-676ec2e955aa"",""Bartholomé van den Perre""],""name"":""Bartholomé van den Perre"",""ark"":""ark:/83110/x0/4549ad20-3c3b-5a5c-b887-676ec2e955aa"",""uri"":""/agents/people/11884918"",""id"":""au::111074:1"",""isCapacity"":false}",ark:/83110/x0/4549ad20-3c3b-5a5c-b887-676ec2e955aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed9a11d-77d1-5172-849d-1133c0626207,tg:mpmbr:230,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16730206,,,,,,,,,,,,,,,,,,,,,,,,,
6ed9a11d-77d1-5172-849d-1133c0626207,tg:mpmbr:230,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1673-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed9a11d-77d1-5172-849d-1133c0626207,tg:mpmbr:230,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
6ed9a11d-77d1-5172-849d-1133c0626207,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000221,referentienummer,False,,,,,,,,,,,
6ed9a11d-77d1-5172-849d-1133c0626207,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:230,brocade id,False,,,,,,,,,,,
6ed9a11d-77d1-5172-849d-1133c0626207,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:230/N,brocade url,False,,,,,,,,,,,
6ed9a11d-77d1-5172-849d-1133c0626207,tg:mpmbr:230,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""719c75ac-b2c6-5203-b2e3-e96719a809d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb01ffdd-565e-47a1-afb3-09610be46339"", ""inverseOntologyProperty"": """"}]",,,,,,,,
