ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
bf838315-9e8c-5173-bd0e-7892f44662bb,tg:mpmbr:135,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:135,https://data.museumplantinmoretus.be/ark:/11975/bf838315-9e8c-5173-bd0e-7892f44662bb,Brieven,,,,
bf838315-9e8c-5173-bd0e-7892f44662bb,tg:mpmbr:135,Places,1,,,,,,,,,,,au::100105,,,,,,,,,,,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf838315-9e8c-5173-bd0e-7892f44662bb,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4001f7cb-0a20-4af2-be65-d210610b59e2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d0acdbd6-f733-44ab-9c10-546c25f62065"", ""inverseOntologyProperty"": """"}]"
bf838315-9e8c-5173-bd0e-7892f44662bb,tg:mpmbr:135,e73_ConnectedSubjects,,,au::109819,,,,mpm,0e05e395-daf0-57f0-a9c3-10b306e23bbf,ow,subjects (content of works),au::109819:1,au::109819g:1,,"dlod={""suggest"":[""/agents/people/11750633"",""au::109819"",""au::109819:1"",""ark:/83110/x0/0e05e395-daf0-57f0-a9c3-10b306e23bbf"",""Maria Elisabeth Dormer""],""name"":""Maria Elisabeth Dormer"",""ark"":""ark:/83110/x0/0e05e395-daf0-57f0-a9c3-10b306e23bbf"",""uri"":""/agents/people/11750633"",""id"":""au::109819:1"",""isCapacity"":false}",ark:/83110/x0/0e05e395-daf0-57f0-a9c3-10b306e23bbf,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf838315-9e8c-5173-bd0e-7892f44662bb,tg:mpmbr:135,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804,1919,No Copyright - Public Domain Mark 1.0,
bf838315-9e8c-5173-bd0e-7892f44662bb,tg:mpmbr:135,e73_CreationActors,,,au::109818,,,,mpm,90307b55-fc9a-5b45-a833-eb9912a9ae34,bs,,au::109818:1,au::109818g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11750526"",""au::109818"",""au::109818:1"",""ark:/83110/x0/90307b55-fc9a-5b45-a833-eb9912a9ae34"",""Emanuel Maria Carolus Ghislenus Goubau""],""name"":""Emanuel Maria Carolus Ghislenus Goubau"",""ark"":""ark:/83110/x0/90307b55-fc9a-5b45-a833-eb9912a9ae34"",""uri"":""/agents/people/11750526"",""id"":""au::109818:1"",""isCapacity"":false}",ark:/83110/x0/90307b55-fc9a-5b45-a833-eb9912a9ae34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf838315-9e8c-5173-bd0e-7892f44662bb,tg:mpmbr:135,e73_CreationActors,,,au::108619,,,,mpm,d883ffd5-bb69-5569-a1f3-6c6646ccccc5,co,,au::108619:1,au::108619g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11622233"",""au::108619"",""au::108619:1"",""ark:/83110/x0/d883ffd5-bb69-5569-a1f3-6c6646ccccc5"",""Louis Moretus""],""name"":""Louis Moretus"",""ark"":""ark:/83110/x0/d883ffd5-bb69-5569-a1f3-6c6646ccccc5"",""uri"":""/agents/people/11622233"",""id"":""au::108619:1"",""isCapacity"":false}",ark:/83110/x0/d883ffd5-bb69-5569-a1f3-6c6646ccccc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf838315-9e8c-5173-bd0e-7892f44662bb,tg:mpmbr:135,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18041102,,,,,,,,,,,,,,,,,,,,,,,,,
bf838315-9e8c-5173-bd0e-7892f44662bb,tg:mpmbr:135,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1804-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf838315-9e8c-5173-bd0e-7892f44662bb,tg:mpmbr:135,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
